	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
20	precision_mean	0.5847952458615594	0.5846518236167817	0.4633252981858111	0.793896701958571	nonLymphoMyeloid	NFb	fold	Ulzm-var-peak	lincrna
21	precision_std	0.09597263087170607	0.09267176134563734	0.05860510622099752	0.18192298932648188	nonLymphoMyeloid	NFb	fold	Ulzm-var-peak	lincrna
22	recall_mean	0.5289260025917919	0.5277291618673408	0.3094340301256188	0.7581177895090196	nonLymphoMyeloid	NFb	fold	Ulzm-var-peak	lincrna
23	recall_std	0.13613464317672816	0.1266376632949425	0.07918632428736548	0.2907669989256168	nonLymphoMyeloid	NFb	fold	Ulzm-var-peak	lincrna
24	accuracy_mean	0.0014973431106859447	-0.004166666666666652	-0.007333333333333303	0.0035000000000001696	Delta	NFb	fold	Ulzm-var-peak	lincrna
25	accuracy_std	-0.00011948574560920189	0.0002136565125289841	0.0027023757860917125	-0.01662395556792068	Delta	NFb	fold	Ulzm-var-peak	lincrna
26	f1_mean	-0.022979741203724813	-0.017020020855355145	0.016920348085906256	-0.021269299612108328	Delta	NFb	fold	Ulzm-var-peak	lincrna
27	f1_std	0.008237597002705321	0.007027400452896418	-0.0007967141078109655	0.01763700620636538	Delta	NFb	fold	Ulzm-var-peak	lincrna
28	precision_mean	0.017082213608853314	0.010097263347446317	-0.014185308947110675	-0.010683014446206118	Delta	NFb	fold	Ulzm-var-peak	lincrna
29	precision_std	0.01738029364124208	0.015104468558799822	0.011615617867741297	-0.00158936795738307	Delta	NFb	fold	Ulzm-var-peak	lincrna
30	recall_mean	-0.04124448947188292	-0.05603919230290144	0.006922059846455997	-0.03284604900476418	Delta	NFb	fold	Ulzm-var-peak	lincrna
31	recall_std	0.008614330989063945	0.005780254319380257	0.010553279665801094	0.06102346418843568	Delta	NFb	fold	Ulzm-var-peak	lincrna
0	accuracy_mean	0.5417622478386167	0.5188333333333334	0.407	0.8696666666666666	all	PFu	fold	Full	lincrna
1	accuracy_std	0.05329419918995452	0.05309190145398826	0.038106575693849884	0.06478597241858935	all	PFu	fold	Full	lincrna
2	f1_mean	0.5472873055725744	0.5336098392995869	0.3839901651549238	0.8625698287151086	all	PFu	fold	Full	lincrna
3	f1_std	0.07493916984896493	0.07160132770483066	0.04097428923609545	0.14412001918028994	all	PFu	fold	Full	lincrna
4	precision_mean	0.5416006793810231	0.5280479738549559	0.4098573947675725	0.8940147668752563	all	PFu	fold	Full	lincrna
5	precision_std	0.08072937419473573	0.0788881317910606	0.05289581574287697	0.1227196832399048	all	PFu	fold	Full	lincrna
6	recall_mean	0.5902549974124383	0.5748169824482245	0.3883140521773813	0.8816743653626016	all	PFu	fold	Full	lincrna
7	recall_std	0.14053384795038812	0.13838242613915325	0.06155451088605265	0.2585435891317576	all	PFu	fold	Full	lincrna
8	accuracy_mean	0.6152642276422764	0.607	0.4673333333333333	0.8696666666666666	lymphoMyeloid	PFu	fold	Full	lincrna
9	accuracy_std	0.052245106544344146	0.05221190796488223	0.038106575693849884	0.06478597241858935	lymphoMyeloid	PFu	fold	Full	lincrna
10	f1_mean	0.608733622243608	0.6055882487393432	0.4452323583958033	0.8625698287151086	lymphoMyeloid	PFu	fold	Full	lincrna
11	f1_std	0.06372237824892052	0.0612746369881777	0.04097428923609545	0.09811367745845524	lymphoMyeloid	PFu	fold	Full	lincrna
12	precision_mean	0.621673382490932	0.6069492732152854	0.4784798368042375	0.8940147668752563	lymphoMyeloid	PFu	fold	Full	lincrna
13	precision_std	0.08542838110429263	0.08528074528354501	0.05289581574287697	0.11033062436155032	lymphoMyeloid	PFu	fold	Full	lincrna
14	recall_mean	0.6211355773427567	0.6165099277340197	0.4441554922257375	0.8418688035454498	lymphoMyeloid	PFu	fold	Full	lincrna
15	recall_std	0.11157475947932673	0.1082465482515018	0.06155451088605265	0.1947378925448588	lymphoMyeloid	PFu	fold	Full	lincrna
16	accuracy_mean	0.5319139433551199	0.5120833333333332	0.407	0.7436666666666667	nonLymphoMyeloid	PFu	fold	Full	lincrna
17	accuracy_std	0.05343476389083695	0.053219011389951804	0.04165033013074446	0.06475831134988687	nonLymphoMyeloid	PFu	fold	Full	lincrna
18	f1_mean	0.5390543023584817	0.5207167234895367	0.3839901651549238	0.770876825890878	nonLymphoMyeloid	PFu	fold	Full	lincrna
19	f1_std	0.07644207329864408	0.07405953240346057	0.043268800155762	0.14412001918028994	nonLymphoMyeloid	PFu	fold	Full	lincrna
20	precision_mean	0.5308719838662966	0.5184454134051166	0.4098573947675725	0.6913220188828741	nonLymphoMyeloid	PFu	fold	Full	lincrna
21	precision_std	0.08009976869378203	0.07830759770538054	0.0551420931083272	0.1227196832399048	nonLymphoMyeloid	PFu	fold	Full	lincrna
22	recall_mean	0.586117403369487	0.5723730684312363	0.3883140521773813	0.8816743653626016	nonLymphoMyeloid	PFu	fold	Full	lincrna
23	recall_std	0.14441398725533425	0.14344350017010857	0.06384151412687321	0.2585435891317576	nonLymphoMyeloid	PFu	fold	Full	lincrna
24	accuracy_mean	0.08335028428715652	0.09491666666666676	0.06033333333333335	0.1259999999999999	Delta	PFu	fold	Full	lincrna
25	accuracy_std	-0.0011896573464928034	-0.001007103425069572	-0.003543754436894579	2.7661068702486413e-05	Delta	PFu	fold	Full	lincrna
26	f1_mean	0.06967931988512632	0.08487152524980657	0.06124219324087948	0.09169300282423054	Delta	PFu	fold	Full	lincrna
27	f1_std	-0.012719695049723562	-0.012784895415282868	-0.002294510919666544	-0.046006341721834695	Delta	PFu	fold	Full	lincrna
28	precision_mean	0.09080139862463532	0.08850385981016873	0.06862244203666501	0.20269274799238213	Delta	PFu	fold	Full	lincrna
29	precision_std	0.005328612410510594	0.006973147578164474	-0.0022462773654502305	-0.01238905887835448	Delta	PFu	fold	Full	lincrna
30	recall_mean	0.03501817397326967	0.04413685930278344	0.05584144004835623	-0.03980556181715178	Delta	PFu	fold	Full	lincrna
31	recall_std	-0.03283922777600752	-0.035196951918606764	-0.0022870032408205607	-0.06380569658689883	Delta	PFu	fold	Full	lincrna
0	accuracy_mean	0.5752848222862632	0.5763333333333331	0.4823333333333333	0.7076666666666667	all	NFb	fold	Ulzm-peaks	lincrna
1	accuracy_std	0.053880979701725396	0.053386431900915694	0.042562372532032974	0.08640987597877146	all	NFb	fold	Ulzm-peaks	lincrna
2	f1_mean	0.5505861230389475	0.55304823404451	0.4132468267816501	0.7071763711971728	all	NFb	fold	Ulzm-peaks	lincrna
3	f1_std	0.07477363666730186	0.07315643979563059	0.04977977073218871	0.12712122656123293	all	NFb	fold	Ulzm-peaks	lincrna
4	precision_mean	0.590239862826166	0.5883880362302836	0.4971997385247065	0.763186027533332	all	NFb	fold	Ulzm-peaks	lincrna
5	precision_std	0.09359558803192776	0.09027454633975776	0.06107069138728154	0.17524170569860156	all	NFb	fold	Ulzm-peaks	lincrna
6	recall_mean	0.5501895981364203	0.5515940088927664	0.3435835627415941	0.7762340510559322	all	NFb	fold	Ulzm-peaks	lincrna
7	recall_std	0.12951798316841903	0.12491260533096908	0.0794821796324624	0.20407284519157096	all	NFb	fold	Ulzm-peaks	lincrna
8	accuracy_mean	0.5694146341463414	0.5663333333333334	0.4823333333333333	0.6628333333333335	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
9	accuracy_std	0.05439612801663791	0.053286177069355116	0.04737439533475158	0.06264627327747083	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
10	f1_mean	0.5218974785437004	0.5299771262392428	0.4167236746366273	0.6575518450636899	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
11	f1_std	0.07746345489158808	0.07719352941384501	0.04977977073218871	0.104329686597931	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
12	precision_mean	0.5992935797379263	0.5961142856805712	0.5015375038052368	0.763186027533332	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
13	precision_std	0.10597476658283182	0.10121966801347496	0.07106929295905323	0.17524170569860156	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
14	recall_mean	0.499468112467091	0.4972195706760457	0.3435835627415941	0.7762340510559322	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
15	recall_std	0.13096178237276423	0.12854761574941906	0.08040904915751275	0.19188235295973247	lymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
16	accuracy_mean	0.5760713507625271	0.5788333333333333	0.4846666666666666	0.7076666666666667	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
17	accuracy_std	0.053811956561492014	0.05339358527790765	0.042562372532032974	0.08640987597877146	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
18	f1_mean	0.5544300263863498	0.5569104517371357	0.4132468267816501	0.7071763711971728	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
19	f1_std	0.07441323618627003	0.07268409902198177	0.05032862911493671	0.12712122656123293	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
20	precision_mean	0.5890267831092308	0.5882453684932428	0.4971997385247065	0.7527420441411933	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
21	precision_std	0.0919369399254341	0.08946582939184422	0.06107069138728154	0.16499577474287316	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
22	recall_mean	0.5569856141901539	0.5575195696854707	0.3519515688746872	0.7470015328992772	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
23	recall_std	0.12932453294822902	0.12425506073335968	0.0794821796324624	0.20407284519157096	nonLymphoMyeloid	NFb	fold	Ulzm-peaks	lincrna
24	accuracy_mean	-0.0066567166161857205	-0.012499999999999956	-0.0023333333333332984	-0.04483333333333317	Delta	NFb	fold	Ulzm-peaks	lincrna
25	accuracy_std	0.0005841714551458946	-0.00010740820855253269	0.004812022802718606	-0.023763602701300637	Delta	NFb	fold	Ulzm-peaks	lincrna
26	f1_mean	-0.03253254784264936	-0.026933325497892957	0.0034768478549772053	-0.049624526133482894	Delta	NFb	fold	Ulzm-peaks	lincrna
27	f1_std	0.0030502187053180474	0.004509430391863245	-0.0005488583827479993	-0.022791539963301924	Delta	NFb	fold	Ulzm-peaks	lincrna
28	precision_mean	0.010266796628695452	0.007868917187328406	0.004337765280530259	0.0104439833921387	Delta	NFb	fold	Ulzm-peaks	lincrna
29	precision_std	0.014037826657397723	0.011753838621630736	0.009998601571771695	0.0102459309557284	Delta	NFb	fold	Ulzm-peaks	lincrna
30	recall_mean	-0.057517501723062914	-0.060299999009424954	-0.008368006133093131	0.029232518156655063	Delta	NFb	fold	Ulzm-peaks	lincrna
31	recall_std	0.0016372494245352198	0.0042925550160593795	0.0009268695250503473	-0.01219049223183849	Delta	NFb	fold	Ulzm-peaks	lincrna
0	accuracy_mean	0.7460456292026898	0.7646666666666668	0.4776666666666667	0.9298333333333336	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
1	accuracy_std	0.04726907566471565	0.04661038272507295	0.02851656438711445	0.0949245314271641	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
2	f1_mean	0.759628879057446	0.7777176214335627	0.4561889924982061	0.9301566774398284	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
3	f1_std	0.05035557954566578	0.047890729291089625	0.028357679361152736	0.17997236888288318	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
4	precision_mean	0.7180470429393372	0.7314396006920236	0.4355057071287046	0.922188289759924	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
5	precision_std	0.07036364245579847	0.06868929531008088	0.04287105877566225	0.15841237146536594	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
6	recall_mean	0.818666274415806	0.8344917140998716	0.53485601853018	0.9640691166788268	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
7	recall_std	0.07601680064950929	0.06958133997946687	0.02556807199850331	0.2749055550407889	all	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
8	accuracy_mean	0.73830081300813	0.752	0.5774999999999999	0.8224999999999999	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
9	accuracy_std	0.04997088045109494	0.04829625014199114	0.03810037911739053	0.0906513467449142	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
10	f1_mean	0.7516996443786945	0.7683128499170429	0.6176509827362034	0.8324096921672637	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
11	f1_std	0.051152868762695085	0.04988969977672398	0.040338500719268935	0.08046640100363754	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
12	precision_mean	0.7101708646026701	0.7181696309933343	0.5667994332348044	0.7989723703140994	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
13	precision_std	0.07237346634244812	0.0697559490123912	0.05948389285943643	0.10436799000541302	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
14	recall_mean	0.8097091169004416	0.8260246058197516	0.6503266431956655	0.9158418014131788	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
15	recall_std	0.07455241848760283	0.07198409871824467	0.047144519107508866	0.11972718154644126	lymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
16	accuracy_mean	0.7470833333333333	0.766	0.4776666666666667	0.9298333333333336	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
17	accuracy_std	0.04690706914105046	0.04602822198899189	0.02851656438711445	0.0949245314271641	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
18	f1_mean	0.7606912928542723	0.7802161074147766	0.4561889924982061	0.9301566774398284	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
19	f1_std	0.050248753212665115	0.0475131873216173	0.028357679361152736	0.17997236888288318	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
20	precision_mean	0.719102347879871	0.7330961821706214	0.4355057071287046	0.922188289759924	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
21	precision_std	0.07009435232719508	0.06840282716624564	0.04287105877566225	0.15841237146536594	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
22	recall_mean	0.8198664164358385	0.8357225198539278	0.53485601853018	0.9640691166788268	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
23	recall_std	0.07621300871695427	0.06940861998487413	0.02556807199850331	0.2749055550407889	nonLymphoMyeloid	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
24	accuracy_mean	-0.008782520325203325	-0.014000000000000012	0.09983333333333322	-0.10733333333333372	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
25	accuracy_std	0.0030638113100444828	0.0022680281529992505	0.009583814730276082	-0.004273184682249909	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
26	f1_mean	-0.008991648475577763	-0.011903257497733799	0.16146199023799734	-0.09774698527256476	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
27	f1_std	0.00090411555002997	0.002376512455106679	0.011980821358116199	-0.09950596787924564	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
28	precision_mean	-0.008931483277200947	-0.01492655117728714	0.1312937261060998	-0.12321591944582455	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
29	precision_std	0.0022791140152530476	0.0013531218461455552	0.016612834083774175	-0.05404438145995291	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
30	recall_mean	-0.010157299535396902	-0.009697914034176192	0.11547062466548541	-0.04822731526564794	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
31	recall_std	-0.001660590229351444	0.002575478733370537	0.021576447109005557	-0.15517837349434765	Delta	bNF	mann_whitney_pval	Ulzm-var-peak	lincrna
0	accuracy_mean	0.9657151777137367	0.9665	0.9068333333333336	0.9953333333333332	all	blb	fold	Ulzm-peaks	mrna
1	accuracy_std	0.019701556652853724	0.019860625479688303	0.007483314773547906	0.031419650609840394	all	blb	fold	Ulzm-peaks	mrna
2	f1_mean	0.9639670909356527	0.9649055658875776	0.9012524232404044	0.9952696990091404	all	blb	fold	Ulzm-peaks	mrna
3	f1_std	0.021141674352339414	0.02113547978115288	0.007647185193268637	0.03534279718812332	all	blb	fold	Ulzm-peaks	mrna
4	precision_mean	0.9850153550305245	0.98839175161477	0.9399690372574808	0.9966092063577464	all	blb	fold	Ulzm-peaks	mrna
5	precision_std	0.020288948388423392	0.017274510448539098	0.010229017357075466	0.040513698238514084	all	blb	fold	Ulzm-peaks	mrna
6	recall_mean	0.9452336905023467	0.9443903998197241	0.8681887141969413	1.0	all	blb	fold	Ulzm-peaks	mrna
7	recall_std	0.03663813582107893	0.037805042179874085	0.0	0.06312910690395643	all	blb	fold	Ulzm-peaks	mrna
8	accuracy_mean	0.959739837398374	0.9573333333333334	0.9068333333333336	0.9895	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
9	accuracy_std	0.020702754518524904	0.02266360273409523	0.010413666234542221	0.030649904839439007	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
10	f1_mean	0.9578176980692366	0.9550183237765064	0.9012524232404044	0.9891592239144009	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
11	f1_std	0.022261574525985216	0.02496562548028221	0.010994280554133665	0.033118566502861435	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
12	precision_mean	0.9761634589145274	0.9802449406386092	0.9399690372574808	0.9918505716899694	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
13	precision_std	0.02590092133472707	0.02616927426813861	0.01461911885481146	0.040513698238514084	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
14	recall_mean	0.9417515897744091	0.9381921993123974	0.8684595528159332	0.9890675613659196	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
15	recall_std	0.038011987739981885	0.04270842164976117	0.01655487013025848	0.05523452032891514	lymphoMyeloid	blb	fold	Ulzm-peaks	mrna
16	accuracy_mean	0.9665157952069716	0.9670833333333332	0.9185000000000002	0.9953333333333332	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
17	accuracy_std	0.019567409226407588	0.019738209145303356	0.007483314773547906	0.031419650609840394	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
18	f1_mean	0.9647910291955318	0.9655979038346914	0.9122202253934018	0.9952696990091404	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
19	f1_std	0.02099162236828884	0.020927351148163447	0.007647185193268637	0.03534279718812332	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
20	precision_mean	0.9862013933990077	0.9885402209515122	0.96300542799078	0.9966092063577464	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
21	precision_std	0.01953701737274218	0.01704822464631991	0.010229017357075466	0.03940948311427107	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
22	recall_mean	0.9457002464822337	0.9466414418962625	0.8681887141969413	1.0	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
23	recall_std	0.03645405762279454	0.03736529188042975	0.0	0.06312910690395643	nonLymphoMyeloid	blb	fold	Ulzm-peaks	mrna
24	accuracy_mean	-0.006775957808597632	-0.009749999999999814	-0.011666666666666603	-0.005833333333333135	Delta	blb	fold	Ulzm-peaks	mrna
25	accuracy_std	0.0011353452921173159	0.0029253935887918747	0.002930351460994315	-0.0007697457704013873	Delta	blb	fold	Ulzm-peaks	mrna
26	f1_mean	-0.006973331126295279	-0.010579580058184934	-0.010967802152997308	-0.006110475094739498	Delta	blb	fold	Ulzm-peaks	mrna
27	f1_std	0.001269952157696378	0.0040382743321187645	0.0033470953608650275	-0.0022242306852618826	Delta	blb	fold	Ulzm-peaks	mrna
28	precision_mean	-0.010037934484480315	-0.008295280312902942	-0.023036390733299217	-0.00475863466777704	Delta	blb	fold	Ulzm-peaks	mrna
29	precision_std	0.006363903961984888	0.0091210496218187	0.0043901014977359935	0.0011042151242430173	Delta	blb	fold	Ulzm-peaks	mrna
30	recall_mean	-0.003948656707824627	-0.008449242583865146	0.00027083861899190875	-0.010932438634080444	Delta	blb	fold	Ulzm-peaks	mrna
31	recall_std	0.0015579301171873422	0.00534312976933142	0.01655487013025848	-0.007894586575041287	Delta	blb	fold	Ulzm-peaks	mrna
0	accuracy_mean	0.6087113352545629	0.6003333333333333	0.4508333333333334	0.8411666666666666	all	PFb	mann_whitney_pval	Ulz	mrna
1	accuracy_std	0.05211906126266392	0.05201602317235204	0.037450337485499086	0.06976468383868095	all	PFb	mann_whitney_pval	Ulz	mrna
2	f1_mean	0.6204947055687305	0.6165615782804893	0.4148564159563768	0.8595969233302249	all	PFb	mann_whitney_pval	Ulz	mrna
3	f1_std	0.06597026919428599	0.061311483913507075	0.035441635661778666	0.15344658731971988	all	PFb	mann_whitney_pval	Ulz	mrna
4	precision_mean	0.6007013029239179	0.5942897570779914	0.4260975117363448	0.7618920410906505	all	PFb	mann_whitney_pval	Ulz	mrna
5	precision_std	0.08119963882672444	0.07964520063514281	0.05079373401338664	0.14187754379941386	all	PFb	mann_whitney_pval	Ulz	mrna
6	recall_mean	0.6749045797224571	0.6644819590106656	0.39641697059208064	0.9923899051437002	all	PFb	mann_whitney_pval	Ulz	mrna
7	recall_std	0.1184840624746642	0.11117226020607236	0.015374650842656275	0.2706604670991509	all	PFb	mann_whitney_pval	Ulz	mrna
8	accuracy_mean	0.6411382113821138	0.6163333333333333	0.4696666666666667	0.8411666666666666	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
9	accuracy_std	0.050081288900703194	0.05076388698890405	0.037450337485499086	0.06324555320336757	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
10	f1_mean	0.6516685581178854	0.638267030564433	0.4148564159563768	0.8595969233302249	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
11	f1_std	0.06381861017732152	0.0586620187020663	0.035441635661778666	0.12011155059014335	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
12	precision_mean	0.6212225060330735	0.5980785927357463	0.4684307627778667	0.7608006656675838	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
13	precision_std	0.08029691527909794	0.0704226031417731	0.05079373401338664	0.1397285801563247	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
14	recall_mean	0.7251897981398737	0.7150270039083303	0.39641697059208064	0.9923899051437002	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
15	recall_std	0.11297007725294737	0.10817843687882324	0.015374650842656275	0.2706604670991509	lymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
16	accuracy_mean	0.6043665577342048	0.6000833333333334	0.4508333333333334	0.8018333333333332	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
17	accuracy_std	0.052392096121619436	0.052164800336708714	0.03913509365717111	0.06976468383868095	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
18	f1_mean	0.6163178168284843	0.6123032761845918	0.4411266341758319	0.8131667920242891	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
19	f1_std	0.06625856337629756	0.061611884524610874	0.03867241654895688	0.15344658731971988	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
20	precision_mean	0.597951729958312	0.5930289262426909	0.4260975117363448	0.7618920410906505	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
21	precision_std	0.08132059198179858	0.07977015631329115	0.05571747385869976	0.14187754379941386	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
22	recall_mean	0.6681670177776399	0.6628213651709951	0.4115297732447114	0.958337924843732	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
23	recall_std	0.11922286441613608	0.1113294384337756	0.0323261798557473	0.2610374071356767	nonLymphoMyeloid	PFb	mann_whitney_pval	Ulz	mrna
24	accuracy_mean	0.03677165364790902	0.016249999999999876	0.018833333333333258	0.03933333333333344	Delta	PFb	mann_whitney_pval	Ulz	mrna
25	accuracy_std	-0.0023108072209162417	-0.0014009133478046637	-0.0016847561716720263	-0.006519130635313383	Delta	PFb	mann_whitney_pval	Ulz	mrna
26	f1_mean	0.03535074128940108	0.02596375437984122	-0.026270218219455133	0.04643013130593576	Delta	PFb	mann_whitney_pval	Ulz	mrna
27	f1_std	-0.0024399531989760387	-0.002949865822544577	-0.0032307808871782154	-0.033335036729576537	Delta	PFb	mann_whitney_pval	Ulz	mrna
28	precision_mean	0.023270776074761468	0.0050496664930553825	0.04233325104152191	-0.0010913754230666983	Delta	PFb	mann_whitney_pval	Ulz	mrna
29	precision_std	-0.0010236767027006488	-0.009347553171518058	-0.0049237398453131215	-0.002148963643089169	Delta	PFb	mann_whitney_pval	Ulz	mrna
30	recall_mean	0.05702278036223385	0.05220563873733519	-0.015112802652630764	0.03405198029996814	Delta	PFb	mann_whitney_pval	Ulz	mrna
31	recall_std	-0.006252787163188708	-0.0031510015549523623	-0.016951529013091028	0.009623059963474234	Delta	PFb	mann_whitney_pval	Ulz	mrna
0	accuracy_mean	0.6285086455331413	0.6501666666666667	0.4551666666666667	0.7316666666666669	all	bmid	fold	Ulz	lincrna
1	accuracy_std	0.05198446434490424	0.05019406782125198	0.031843366656181316	0.1186801256412472	all	bmid	fold	Ulz	lincrna
2	f1_mean	0.5724784981972613	0.5853897553607618	0.3364246428280924	0.6950730152469713	all	bmid	fold	Ulz	lincrna
3	f1_std	0.08401091350704702	0.07103636402765885	0.05079667011701331	0.3050893078247973	all	bmid	fold	Ulz	lincrna
4	precision_mean	0.6787308113695689	0.7174027494286738	0.2854254879427461	0.8084951940215419	all	bmid	fold	Ulz	lincrna
5	precision_std	0.1138654461018052	0.10504797677078903	0.059831799617039376	0.32541236627979364	all	bmid	fold	Ulz	lincrna
6	recall_mean	0.529273772141734	0.5211790748088923	0.3769031920095534	0.7748904177745576	all	bmid	fold	Ulz	lincrna
7	recall_std	0.12868400706770214	0.09595506256840383	0.07018146765923082	0.4598452000169389	all	bmid	fold	Ulz	lincrna
8	accuracy_mean	0.5460406504065041	0.5278333333333333	0.4551666666666667	0.6973333333333335	lymphoMyeloid	bmid	fold	Ulz	lincrna
9	accuracy_std	0.05328300281834209	0.0525703232716795	0.031843366656181316	0.09719553602003654	lymphoMyeloid	bmid	fold	Ulz	lincrna
10	f1_mean	0.5180099888086621	0.5171069609300672	0.3364246428280924	0.6538306954435846	lymphoMyeloid	bmid	fold	Ulz	lincrna
11	f1_std	0.10860581605111974	0.08225167675920253	0.05103715244093456	0.2850637307062264	lymphoMyeloid	bmid	fold	Ulz	lincrna
12	precision_mean	0.5561632440523403	0.5492436761918125	0.2854254879427461	0.7602972976105771	lymphoMyeloid	bmid	fold	Ulz	lincrna
13	precision_std	0.11682411639464069	0.1055975289390554	0.059831799617039376	0.3104864500396599	lymphoMyeloid	bmid	fold	Ulz	lincrna
14	recall_mean	0.5564474671092162	0.5212580919605841	0.4046020104109238	0.7748904177745576	lymphoMyeloid	bmid	fold	Ulz	lincrna
15	recall_std	0.19650286495203362	0.1652139441323191	0.07556920561235647	0.4598452000169389	lymphoMyeloid	bmid	fold	Ulz	lincrna
16	accuracy_mean	0.6395582788671024	0.6555	0.4871666666666668	0.7316666666666669	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
17	accuracy_std	0.05181047716382269	0.049869552055560123	0.04124823228535576	0.1186801256412472	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
18	f1_mean	0.5797765664486748	0.5914373374879031	0.3698852977816328	0.6950730152469713	nonLymphoMyeloid	bmid	fold	Ulz	lincrna
