	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
13	precision_std	0.08298484797229982	0.08130004923331431	0.06683614142801858	0.14367259238663846	lymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
14	recall_mean	0.6071281704284949	0.5897468720930883	0.4084570921326824	0.8560161762485029	lymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
15	recall_std	0.14524847085993256	0.15645852268431562	0.052508196694583495	0.2172098386889424	lymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
16	accuracy_mean	0.5485161111111111	0.5469166666666666	0.4643333333333333	0.6568333333333335	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
17	accuracy_std	0.053510772257758084	0.05345377017417842	0.04411349000022554	0.06384355879804947	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
18	f1_mean	0.5726238092001815	0.5731522050478558	0.4397824189387579	0.6887655547319729	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
19	f1_std	0.07676142909874294	0.0741160928558563	0.04632657640292536	0.202735855057504	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
20	precision_mean	0.5465936809181773	0.546283169227349	0.4194704852958844	0.6265628174324922	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
21	precision_std	0.07658244332804881	0.07429504849282764	0.05148865077916684	0.16090439976930673	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
22	recall_mean	0.6447512440568988	0.6509187472916762	0.4411893017828189	0.832886094304116	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
23	recall_std	0.1602760232034221	0.1597733894874125	0.07953364261574114	0.3099222146572782	nonLymphoMyeloid	PFmid	fold	Ulzm-peak	lincrna
24	accuracy_mean	0.022760484633569833	-0.003750000000000031	0.027166666666666672	0.18099999999999983	Delta	PFmid	fold	Ulzm-peak	lincrna
25	accuracy_std	-0.001598681252782029	-0.0016928346682928697	-0.004193083077338483	-0.0037762354572068793	Delta	PFmid	fold	Ulzm-peak	lincrna
26	f1_mean	0.0005502325440644995	-0.016461372242030814	0.007419483528633364	0.1496044054734308	Delta	PFmid	fold	Ulzm-peak	lincrna
27	f1_std	-0.002934634902843125	0.000988742483761823	-0.005984003832322088	-0.10070853750933872	Delta	PFmid	fold	Ulzm-peak	lincrna
28	precision_mean	0.029601697285951967	0.0077834354400739825	0.0800305826739558	0.1998015049202414	Delta	PFmid	fold	Ulzm-peak	lincrna
29	precision_std	0.006402404644251014	0.007005000740486669	0.015347490648851742	-0.017231807382668274	Delta	PFmid	fold	Ulzm-peak	lincrna
30	recall_mean	-0.03762307362840389	-0.06117187519858791	-0.03273220965013651	0.023130081944386927	Delta	PFmid	fold	Ulzm-peak	lincrna
31	recall_std	-0.015027552343489542	-0.0033148668030968664	-0.027025445921157645	-0.09271237596833581	Delta	PFmid	fold	Ulzm-peak	lincrna
0	accuracy_mean	0.6040965417867435	0.6118333333333332	0.4148333333333334	0.7914999999999998	all	NFu	fold	Ulzm-peaks	lincrna
1	accuracy_std	0.05189372382734553	0.051617180602327874	0.039627081088007936	0.06735065783725583	all	NFu	fold	Ulzm-peaks	lincrna
2	f1_mean	0.5435615128180615	0.5414548956635717	0.3830788839552685	0.7749306677515133	all	NFu	fold	Ulzm-peaks	lincrna
3	f1_std	0.07771631200787099	0.0755455616847509	0.04554050133066456	0.13421642461199462	all	NFu	fold	Ulzm-peaks	lincrna
4	precision_mean	0.6603574007152029	0.6742701673200867	0.41154093824586935	0.8932456304959702	all	NFu	fold	Ulzm-peaks	lincrna
5	precision_std	0.1069467752917573	0.10575926352687254	0.0532490481860976	0.16874601354938062	all	NFu	fold	Ulzm-peaks	lincrna
6	recall_mean	0.49322558173692327	0.4862699103142672	0.3394899885475871	0.7442488789476134	all	NFu	fold	Ulzm-peaks	lincrna
7	recall_std	0.12009698926117983	0.10894044872805624	0.07292381377805547	0.23499179006563314	all	NFu	fold	Ulzm-peaks	lincrna
8	accuracy_mean	0.6153404255319149	0.6398333333333334	0.4148333333333334	0.7914999999999998	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
9	accuracy_std	0.05077015477821013	0.05079260663609311	0.039627081088007936	0.06735065783725583	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
10	f1_mean	0.5701492944895343	0.5830329335980506	0.3830788839552685	0.7749306677515133	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
11	f1_std	0.07579243442932133	0.07135013962058345	0.04554050133066456	0.13421642461199462	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
12	precision_mean	0.6655461247098439	0.7006172354931383	0.41154093824586935	0.8425135399416597	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
13	precision_std	0.10081580642381997	0.10216089863401814	0.06731339254330773	0.1337501784354136	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
14	recall_mean	0.5304576518571323	0.5202972562795957	0.3860812457276229	0.7442488789476134	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
15	recall_std	0.12405314505337398	0.10527358260862403	0.0730620968935244	0.2311941389901617	lymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
16	accuracy_mean	0.6023350000000001	0.6105833333333333	0.434	0.7645000000000001	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
17	accuracy_std	0.0520697496450434	0.051852753572781525	0.041209491894734905	0.06726626197433598	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
18	f1_mean	0.5393960936895308	0.539224774421928	0.3852231743790388	0.7290601632834134	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
19	f1_std	0.07801771949517709	0.07582733117716207	0.055737954496164144	0.13184084944518545	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
20	precision_mean	0.6595445006227092	0.6716167916972807	0.433897107330451	0.8932456304959702	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
21	precision_std	0.10790729374773413	0.10669643768063611	0.0532490481860976	0.16874601354938062	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
22	recall_mean	0.4873925574180907	0.48290655001547916	0.3394899885475871	0.7249372059500208	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
23	recall_std	0.11947719152040273	0.10974298656674661	0.07292381377805547	0.23499179006563314	nonLymphoMyeloid	NFu	fold	Ulzm-peaks	lincrna
24	accuracy_mean	0.01300542553191486	0.02925000000000011	-0.01916666666666661	0.02699999999999969	Delta	NFu	fold	Ulzm-peaks	lincrna
25	accuracy_std	-0.001299594866833266	-0.0010601469366884123	-0.0015824108067269693	8.439586291984769e-05	Delta	NFu	fold	Ulzm-peaks	lincrna
26	f1_mean	0.030753200800003544	0.043808159176122685	-0.0021442904237702898	0.045870504468099926	Delta	NFu	fold	Ulzm-peaks	lincrna
27	f1_std	-0.002225285065855759	-0.004477191556578622	-0.010197453165499581	0.0023755751668091685	Delta	NFu	fold	Ulzm-peaks	lincrna
28	precision_mean	0.0060016240871346715	0.029000443795857533	-0.022356169084581656	-0.050732090554310494	Delta	NFu	fold	Ulzm-peaks	lincrna
29	precision_std	-0.007091487323914153	-0.004535539046617965	0.014064344357210129	-0.03499583511396703	Delta	NFu	fold	Ulzm-peaks	lincrna
30	recall_mean	0.04306509443904166	0.0373907062641165	0.04659125718003582	0.01931167299759262	Delta	NFu	fold	Ulzm-peaks	lincrna
31	recall_std	0.004575953532971244	-0.004469403958122578	0.00013828311546892902	-0.0037976510754714476	Delta	NFu	fold	Ulzm-peaks	lincrna
0	accuracy_mean	0.7339817483189242	0.7404999999999999	0.4548333333333334	0.912166666666667	all	PFlb	mann_whitney_pval	Ulzs	mrna
1	accuracy_std	0.04730073547505971	0.047308385444161286	0.029450523481482176	0.06099612920323533	all	PFlb	mann_whitney_pval	Ulzs	mrna
2	f1_mean	0.6898543667161031	0.7008741249612293	0.3510088995675297	0.9069772759500094	all	PFlb	mann_whitney_pval	Ulzs	mrna
3	f1_std	0.06267656608531631	0.061450509078159125	0.033088751668126845	0.1617126318941615	all	PFlb	mann_whitney_pval	Ulzs	mrna
4	precision_mean	0.8006598583727869	0.8154997959844381	0.4670580150684658	0.9488574055402964	all	PFlb	mann_whitney_pval	Ulzs	mrna
5	precision_std	0.0785938748332194	0.07422840225260555	0.03490286154543417	0.14504829252576945	all	PFlb	mann_whitney_pval	Ulzs	mrna
6	recall_mean	0.6200391255073763	0.6280900068671528	0.3484050744231439	0.8809009156914331	all	PFlb	mann_whitney_pval	Ulzs	mrna
7	recall_std	0.08753646947846945	0.08353695132781315	0.049348398684987416	0.27937885047298	all	PFlb	mann_whitney_pval	Ulzs	mrna
8	accuracy_mean	0.7511773049645389	0.7566666666666666	0.4731666666666667	0.912166666666667	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
9	accuracy_std	0.046085466736678446	0.04622739687914757	0.029450523481482176	0.06019851419355059	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
10	f1_mean	0.7124611626584265	0.7238594012085529	0.3871449510513365	0.9069772759500094	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
11	f1_std	0.06053717566102214	0.060744373050441135	0.033088751668126845	0.12401099939698115	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
12	precision_mean	0.8123933735625504	0.8178142876959356	0.4989003432748783	0.9488574055402964	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
13	precision_std	0.07444044855186095	0.07181417990150646	0.03490286154543417	0.12363219083050833	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
14	recall_mean	0.6495403716907328	0.6586635900922859	0.3625833128380161	0.8809009156914331	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
15	recall_std	0.08503754224394394	0.08009104976821052	0.05283400243699338	0.23312771224694714	lymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
16	accuracy_mean	0.7312877777777778	0.7366666666666667	0.4548333333333334	0.9066666666666668	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
17	accuracy_std	0.04749112757740612	0.047412931777761305	0.032058973436118895	0.06099612920323533	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
18	f1_mean	0.6863126353518059	0.6938066682372352	0.3510088995675297	0.9015718126484472	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
19	f1_std	0.06301173725178909	0.06154425801032784	0.035044954140160914	0.1617126318941615	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
20	precision_mean	0.7988216076597238	0.8145760048541019	0.4670580150684658	0.945276207758323	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
21	precision_std	0.07924457828396556	0.07470307732567744	0.038261646067318085	0.14504829252576945	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
22	recall_mean	0.615417263605317	0.6186890581439113	0.3484050744231439	0.8741289261969193	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
23	recall_std	0.08792796807854512	0.0838112834145301	0.049348398684987416	0.27937885047298	nonLymphoMyeloid	PFlb	mann_whitney_pval	Ulzs	mrna
24	accuracy_mean	0.01988952718676118	0.019999999999999907	0.018333333333333257	0.005500000000000171	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
25	accuracy_std	-0.001405660840727671	-0.001185534898613734	-0.002608449954636719	-0.0007976150096847406	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
26	f1_mean	0.02614852730662065	0.03005273297131761	0.03613605148380683	0.005405463301562219	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
27	f1_std	-0.0024745615907669494	-0.0007998849598867055	-0.0019562024720340687	-0.03770163249718034	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
28	precision_mean	0.013571765902826605	0.003238282841833695	0.03184232820641253	0.003581197781973411	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
29	precision_std	-0.004804129732104603	-0.0028888974241709775	-0.0033587845218839146	-0.02141610169526112	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
30	recall_mean	0.03412310808541574	0.039974531948374636	0.014178238414872202	0.006771989494513853	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
31	recall_std	-0.002890425834601182	-0.0037202336463195845	0.0034856037520059613	-0.046251138226032856	Delta	PFlb	mann_whitney_pval	Ulzs	mrna
0	accuracy_mean	0.7127857829010567	0.7113333333333334	0.5169999999999999	0.9136666666666668	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
1	accuracy_std	0.048387147124107986	0.04833218389437829	0.03012750681132885	0.06079016733357824	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
2	f1_mean	0.6449778242863589	0.6437490992711163	0.4058253845264207	0.906226732577478	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
3	f1_std	0.06769974878858041	0.06840359275288445	0.03520040840702717	0.09914138962592636	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
4	precision_mean	0.8266971601434128	0.8339244389628757	0.5237593634670639	0.9637867062199426	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
5	precision_std	0.09273596073109854	0.09214393956503644	0.034125112326548065	0.18645158473367948	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
6	recall_mean	0.5426820764803039	0.5343465798563279	0.3505324239562615	0.8574074887389384	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
7	recall_std	0.09005572107140289	0.08767422495739782	0.0557259817078267	0.16643786548679465	all	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
8	accuracy_mean	0.7653297872340424	0.7806666666666666	0.5169999999999999	0.8746666666666664	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
9	accuracy_std	0.04547859865926013	0.045098349316921915	0.03443835071544512	0.051741612310058936	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
10	f1_mean	0.716819380797091	0.7314706570841467	0.4692974596938752	0.8592338795654625	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
11	f1_std	0.060532067946238194	0.0596836969003466	0.03982409793967062	0.08522147033367163	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
12	precision_mean	0.8779286277029817	0.9076246004618412	0.5237593634670639	0.9587523529495764	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
13	precision_std	0.0711365015997038	0.06384587463904233	0.0361898482826403	0.1306610389470795	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
14	recall_mean	0.6166981745164237	0.6280154432206645	0.3540882579238495	0.7815264780301469	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
15	recall_std	0.08192239522602134	0.07700529180620876	0.05986795705935116	0.1497086832632377	lymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
16	accuracy_mean	0.7045538888888888	0.7024166666666668	0.5376666666666666	0.9136666666666668	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
17	accuracy_std	0.04884281971693416	0.04868990623076479	0.03012750681132885	0.06079016733357824	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
18	f1_mean	0.6337226470996774	0.632171661791751	0.4058253845264207	0.906226732577478	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
19	f1_std	0.0688226854538807	0.06920990296222243	0.03520040840702717	0.09914138962592636	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
20	precision_mean	0.8186708968924137	0.8281599834078937	0.5934966371802145	0.9637867062199426	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
21	precision_std	0.09611987599501705	0.09522588537961782	0.034125112326548065	0.18645158473367948	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
22	recall_mean	0.5310862211213118	0.5257161911569018	0.3505324239562615	0.8574074887389384	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
23	recall_std	0.09132994212051268	0.08900178296565542	0.0557259817078267	0.16643786548679465	nonLymphoMyeloid	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
24	accuracy_mean	0.06077589834515362	0.07824999999999982	-0.020666666666666722	-0.03900000000000048	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
25	accuracy_std	-0.003364221057674033	-0.003591556913842872	0.00431084390411627	-0.009048555023519304	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
26	f1_mean	0.08309673369741355	0.09929899529239572	0.06347207516745451	-0.0469928530120155	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
27	f1_std	-0.008290617507642511	-0.009526206061875833	0.0046236895326434505	-0.013919919292254737	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
28	precision_mean	0.059257730810568066	0.07946461705394758	-0.06973727371315064	-0.005034353270366165	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
29	precision_std	-0.024983374395313243	-0.03138001074057549	0.0020647359560922313	-0.05579054578659998	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
30	recall_mean	0.08561195339511196	0.10229925206376267	0.003555833967588018	-0.0758810107087915	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
31	recall_std	-0.009407546894491345	-0.011996491159446662	0.0041419753515244614	-0.01672918222355696	Delta	blb	mann_whitney_pval	Ulzm-vars-peaks	mrna
0	accuracy_mean	0.5072656099903938	0.5045000000000001	0.431	0.6141666666666667	all	bmid	mann_whitney_pval	Ulz	lincrna
1	accuracy_std	0.05319952925216198	0.05296120173191775	0.03387066905483596	0.06974477280293724	all	bmid	mann_whitney_pval	Ulz	lincrna
2	f1_mean	0.5158022143454103	0.5211248394574294	0.3214442359650246	0.6700303109919067	all	bmid	mann_whitney_pval	Ulz	lincrna
3	f1_std	0.11549489515489413	0.11002952460503043	0.047457303613507695	0.29303007172997764	all	bmid	mann_whitney_pval	Ulz	lincrna
4	precision_mean	0.5046134532463725	0.5148363586988698	0.2798690387999914	0.5890690767625436	all	bmid	mann_whitney_pval	Ulz	lincrna
5	precision_std	0.09602140886336645	0.0849342600714662	0.05341814996350477	0.3505272833239931	all	bmid	mann_whitney_pval	Ulz	lincrna
6	recall_mean	0.602198177611689	0.6089264348857286	0.3639643141711687	0.8323388096176859	all	bmid	mann_whitney_pval	Ulz	lincrna
7	recall_std	0.2198047294076737	0.2161887075368677	0.09604520793929013	0.481852656321549	all	bmid	mann_whitney_pval	Ulz	lincrna
8	accuracy_mean	0.5116099290780143	0.507	0.4576666666666668	0.5948333333333333	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
9	accuracy_std	0.05153864348322341	0.051891714174808284	0.034818577416852244	0.0681654441618169	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
10	f1_mean	0.5319404986905457	0.5484457706506246	0.3214442359650246	0.6601514010774434	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
11	f1_std	0.11816905717871505	0.10380022489246724	0.047457303613507695	0.29303007172997764	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
12	precision_mean	0.5041060842966649	0.5080420077270772	0.3114548021958534	0.567624300915261	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
13	precision_std	0.10222312205080197	0.07835384932765448	0.05816240054432531	0.3505272833239931	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
14	recall_mean	0.6439146879352496	0.6675860490689907	0.4685880019143294	0.8323388096176859	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
15	recall_std	0.2217182232528396	0.21953767582962064	0.09604520793929013	0.481852656321549	lymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
16	accuracy_mean	0.5065850000000001	0.5045	0.431	0.6141666666666667	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
17	accuracy_std	0.05345973468929569	0.05316431378189579	0.03387066905483596	0.06974477280293724	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
18	f1_mean	0.5132738831313391	0.5175422171528905	0.3401022709141508	0.6700303109919067	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
19	f1_std	0.11507594310449552	0.11036218671538167	0.05061879471974266	0.2925038483376449	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
20	precision_mean	0.5046929410484935	0.5151234532313531	0.2798690387999914	0.5890690767625436	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
21	precision_std	0.09504980713066824	0.08642785182263385	0.05341814996350477	0.25257302868893106	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
22	recall_mean	0.5956625909943313	0.6052341161257231	0.3639643141711687	0.8049803433696158	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
23	recall_std	0.21950494870526446	0.21531435614874406	0.10021278674210612	0.4578394938876091	nonLymphoMyeloid	bmid	mann_whitney_pval	Ulz	lincrna
24	accuracy_mean	0.0050249290780142175	0.0025000000000000577	0.026666666666666783	-0.019333333333333425	Delta	bmid	mann_whitney_pval	Ulz	lincrna
25	accuracy_std	-0.001921091206072284	-0.0012725996070875045	0.0009479083620162823	-0.0015793286411203422	Delta	bmid	mann_whitney_pval	Ulz	lincrna
26	f1_mean	0.018666615559206567	0.030903553497734104	-0.018658034949126212	-0.009878909914463274	Delta	bmid	mann_whitney_pval	Ulz	lincrna
27	f1_std	0.0030931140742195273	-0.006561961822914436	-0.0031614911062349677	0.0005262233923327142	Delta	bmid	mann_whitney_pval	Ulz	lincrna
28	precision_mean	-0.0005868567518285683	-0.007081445504275918	0.031585763395862	-0.02144477584728266	Delta	bmid	mann_whitney_pval	Ulz	lincrna
29	precision_std	0.007173314920133733	-0.008074002494979374	0.004744250580820543	0.09795425463506202	Delta	bmid	mann_whitney_pval	Ulz	lincrna
30	recall_mean	0.048252096940918365	0.062351932943267574	0.10462368774316072	0.027358466248070146	Delta	bmid	mann_whitney_pval	Ulz	lincrna
31	recall_std	0.002213274547575139	0.0042233196808765805	-0.004167578802815999	0.024013162433939916	Delta	bmid	mann_whitney_pval	Ulz	lincrna
0	accuracy_mean	0.9770158501440922	0.9808333333333332	0.9061666666666668	0.9908333333333332	all	PFlb	fold	Ulzm-peaks	lincrna
1	accuracy_std	0.016082228295754855	0.01487354101154874	0.010744507640857477	0.03841874542459709	all	PFlb	fold	Ulzm-peaks	lincrna
2	f1_mean	0.9764349449577063	0.9805185946631052	0.9042116112995334	0.9907648947327998	all	PFlb	fold	Ulzm-peaks	lincrna
3	f1_std	0.016515007962402458	0.015050664058208513	0.010692420757740764	0.04026465926370524	all	PFlb	fold	Ulzm-peaks	lincrna
4	precision_mean	0.9768574602377099	0.9799551333608988	0.90376155952868	0.982102216998471	all	PFlb	fold	Ulzm-peaks	lincrna
5	precision_std	0.023788191488247415	0.022312551435092483	0.02109619561160421	0.04850014915730814	all	PFlb	fold	Ulzm-peaks	lincrna
6	recall_mean	0.9768220401908514	0.982968299558196	0.8846756582849086	1.0	all	PFlb	fold	Ulzm-peaks	lincrna
7	recall_std	0.021795585640163078	0.021453066143309812	0.0	0.05849687218446735	all	PFlb	fold	Ulzm-peaks	lincrna
8	accuracy_mean	0.9660673758865248	0.975	0.9061666666666668	0.9856666666666666	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
9	accuracy_std	0.0191030464926969	0.017139946842909915	0.01249333155460678	0.03223653896503848	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
10	f1_mean	0.9651392834454698	0.9744363684851804	0.9042116112995334	0.985533406049914	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
11	f1_std	0.019828631611159785	0.017482985650192084	0.012418066764004587	0.03448081129628692	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
12	precision_mean	0.967391553760412	0.9718172048309094	0.90376155952868	0.9813658880218238	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
13	precision_std	0.027547158299513017	0.026175967479655574	0.021306741255636568	0.04850014915730814	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
14	recall_mean	0.9642240223507439	0.9776186013975764	0.8846756582849086	0.9980838930554302	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
15	recall_std	0.02969338762028448	0.02580780370271692	0.007630463423074836	0.05849687218446735	lymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
16	accuracy_mean	0.9787311111111111	0.9818333333333332	0.9221666666666668	0.9908333333333332	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
17	accuracy_std	0.015608966778233934	0.014539197777343572	0.010744507640857477	0.03841874542459709	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
18	f1_mean	0.9782045985946233	0.9814925366443044	0.9180330485667959	0.9907648947327998	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
19	f1_std	0.01599587359076381	0.014784355407680527	0.010692420757740764	0.04026465926370524	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
20	precision_mean	0.9783404522524867	0.9804469556187043	0.9475645787172082	0.982102216998471	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
21	precision_std	0.023199286687815807	0.02197286393206306	0.02109619561160421	0.04385324453218399	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
22	recall_mean	0.9787957296524682	0.9836953469394	0.8910194027983124	1.0	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
23	recall_std	0.02055826332994406	0.02054314558406973	0.0	0.054376621670202185	nonLymphoMyeloid	PFlb	fold	Ulzm-peaks	lincrna
24	accuracy_mean	-0.012663735224586303	-0.006833333333333247	-0.016000000000000014	-0.005166666666666653	Delta	PFlb	fold	Ulzm-peaks	lincrna
25	accuracy_std	0.003494079714462965	0.0026007490655663434	0.0017488239137493037	-0.006182206459558609	Delta	PFlb	fold	Ulzm-peaks	lincrna
26	f1_mean	-0.013065315149153434	-0.00705616815912391	-0.013821437267262482	-0.00523148868288581	Delta	PFlb	fold	Ulzm-peaks	lincrna
27	f1_std	0.003832758020395975	0.0026986302425115564	0.0017256460062638236	-0.005783847967418321	Delta	PFlb	fold	Ulzm-peaks	lincrna
28	precision_mean	-0.010948898492074699	-0.008629750787794932	-0.04380301918852825	-0.0007363289766472159	Delta	PFlb	fold	Ulzm-peaks	lincrna
29	precision_std	0.00434787161169721	0.004203103547592513	0.00021054564403235818	0.004646904625124147	Delta	PFlb	fold	Ulzm-peaks	lincrna
30	recall_mean	-0.014571707301724302	-0.0060767455418235805	-0.006343744513403804	-0.0019161069445697843	Delta	PFlb	fold	Ulzm-peaks	lincrna
31	recall_std	0.009135124290340423	0.005264658118647191	0.007630463423074836	0.004120250514265164	Delta	PFlb	fold	Ulzm-peaks	lincrna
0	accuracy_mean	0.8955249759846301	0.8976666666666668	0.8369999999999999	0.9386666666666668	all	NFmid	fold	Ulzm-var	mrna
1	accuracy_std	0.0334459190968137	0.033499585403736286	0.024614246100807376	0.04313383564880102	all	NFmid	fold	Ulzm-var	mrna
2	f1_mean	0.8938912956501175	0.8966726640085989	0.8283248104283071	0.9389948214480448	all	NFmid	fold	Ulzm-var	mrna
3	f1_std	0.03604647041154052	0.035982589006210174	0.02441405372732694	0.049305244060624656	all	NFmid	fold	Ulzm-var	mrna
4	precision_mean	0.8880260938672611	0.8893863585456461	0.8498327052037064	0.915787973913358	all	NFmid	fold	Ulzm-var	mrna
